https://kampusetkinlikleri.com/etkinlik/1450/13.kale-egitim-ve-kariyer-organizasyonu,13.KALE Eğitim ve Kariyer Organizasyonu
https://kampusetkinlikleri.com/etkinlik/1451/biz-bize-soylesiler,Biz Bize Söyleşiler
https://kampusetkinlikleri.com/etkinlik/1453/7.-kariyer-gunleri,7. Kariyer Günleri
https://kampusetkinlikleri.com/etkinlik/1440/13.-ankara-startup-zirvesi,13. Ankara Startup Zirvesi
https://kampusetkinlikleri.com/etkinlik/1445/ytu-girisimcilik-kulubu-ideathon,YTU Girişimcilik Kulübü Ideathon
https://kampusetkinlikleri.com/etkinlik/1424/iii.-mulkiye-ekonomi-kongresi,III. MÜLKİYE EKONOMİ KONGRESİ
https://kampusetkinlikleri.com/etkinlik/1461/tcmb---merkez-bankali-olmak,TCMB - Merkez Bankalı Olmak
https://kampusetkinlikleri.com/etkinlik/1458/finansal-kurumlar-gezisi,Finansal Kurumlar Gezisi
https://kampusetkinlikleri.com/etkinlik/1464/kozmetik-urun-yapim-atolyesi,Kozmetik Ürün Yapım Atölyesi
https://kampusetkinlikleri.com/etkinlik/1433/ekonomi-akademisi-etap-1.3-turkiye-ve-dunya-ekonomisi,Ekonomi Akademisi Etap 1.3 [Türkiye ve Dünya Ekonomisi]
https://kampusetkinlikleri.com/etkinlik/1443/teknik-gezi,TEKNİK GEZİ
https://kampusetkinlikleri.com/etkinlik/1444/hrzone-digital,HRZone Digital
https://kampusetkinlikleri.com/etkinlik/1447/14.kariyer-gunleri,14.Kariyer Günleri
https://kampusetkinlikleri.com/etkinlik/1428/ekonomi-akademisi-etap-2.2-cv-hazirlama,Ekonomi Akademisi Etap 2.2 [CV Hazırlama]
https://kampusetkinlikleri.com/etkinlik/1427/ekonomi-akademisi-etap-1.1-turkiye-ve-dunya-ekonomisi,Ekonomi Akademisi Etap 1.1 [Türkiye ve Dünya Ekonomisi]
https://kampusetkinlikleri.com/etkinlik/1438/girisimcilik-ve-inovasyon-zirvesi,Girişimcilik ve İnovasyon Zirvesi 
https://kampusetkinlikleri.com/etkinlik/1441/marketing6.19,MARKETING6.19
https://kampusetkinlikleri.com/etkinlik/1516/gulumseten-bulusma,Gülümseten Buluşma
https://kampusetkinlikleri.com/etkinlik/1400/4.-dijifikir-e-is-fikri-yarismasi,4. Dijifikir E-İş Fikri Yarışması
https://kampusetkinlikleri.com/etkinlik/1423/itu-imk-12.-bilisim-teknolojileri-zirvesi,İTÜ İMK 12. Bilişim Teknolojileri Zirvesi
https://kampusetkinlikleri.com/etkinlik/1432/indevo-19,IndEvo'19
https://kampusetkinlikleri.com/etkinlik/1457/girisimcilik-ve-risk-yonetimi-zirvesi,Girişimcilik ve Risk Yönetimi Zirvesi
https://kampusetkinlikleri.com/etkinlik/1381/biyobilim-5-kanser,BİYOBİLİM 5 KANSER
https://kampusetkinlikleri.com/etkinlik/1417/endustri-muhendisligi-gunleri-19,Endüstri Mühendisliği Günleri'19
https://kampusetkinlikleri.com/etkinlik/1426/mezunlar-teatalk-cemalettin-orhan,Mezunlar TeaTalk Cemalettin Orhan
https://kampusetkinlikleri.com/etkinlik/1413/global-girisimcilik-gunu,Global Girişimcilik Günü
https://kampusetkinlikleri.com/etkinlik/1430/genc-girisim-akademisi-gga-19,Genç Girişim Akademisi GGA'19
https://kampusetkinlikleri.com/etkinlik/1401/pazarlama-ve-finans-zirvesi,Pazarlama ve Finans Zirvesi
https://kampusetkinlikleri.com/etkinlik/1411/4.-e-guven-akademi,4. E-GÜVEN Akademi 
https://kampusetkinlikleri.com/etkinlik/1403/27.-itu-sektor-gunleri,27. İTÜ Sektör Günleri
https://kampusetkinlikleri.com/etkinlik/1422/management-and-engineering-day-med,Management and Engineering Day (MED)
https://kampusetkinlikleri.com/etkinlik/1481/chemsem,ChemSem
https://kampusetkinlikleri.com/etkinlik/1393/9.-insan-kaynaklari-zirvesi,9. İnsan Kaynakları Zirvesi
https://kampusetkinlikleri.com/etkinlik/1425/autocad-egitimi,AutoCAD Eğitimi
https://kampusetkinlikleri.com/etkinlik/1416/cv-ni-guncelle-19,CV'ni Güncelle'19
https://kampusetkinlikleri.com/etkinlik/1419/turkiye-de-bankacilik-sektoru,TÜRKİYE'DE BANKACILIK SEKTÖRÜ 
https://kampusetkinlikleri.com/etkinlik/1442/networking-oyunu,Networking Oyunu
https://kampusetkinlikleri.com/etkinlik/1412/benden-ne-olur,Benden Ne Olur?
https://kampusetkinlikleri.com/etkinlik/1388/tcmb-girisimci-liderler-toplulugu-universiteler-bulusuyor-programi,TCMB & Girişimci Liderler Topluluğu Üniversiteler Buluşuyor Programı
https://kampusetkinlikleri.com/etkinlik/1415/kamuda-kariyer,Kamuda Kariyer
https://kampusetkinlikleri.com/etkinlik/1414/otomobil-sporlari-soylesisi,Otomobil Sporları Söyleşisi
https://kampusetkinlikleri.com/etkinlik/1384/sektore-buyutec-9,Sektöre Büyüteç'9
https://kampusetkinlikleri.com/etkinlik/1407/hsbky-level-up-party,HSBKY LEVEL UP PARTY
https://kampusetkinlikleri.com/etkinlik/1396/girisimci-akademi-19,Girişimci Akademi'19
https://kampusetkinlikleri.com/etkinlik/1395/just-in-case-19,Just in Case'19
https://kampusetkinlikleri.com/etkinlik/1404/borsa-istanbul-a-gidiyoruz,Borsa İstanbul'a Gidiyoruz!
https://kampusetkinlikleri.com/etkinlik/1398/15.-kisisel-gelisim-gunleri,15. Kişisel Gelişim Günleri
https://kampusetkinlikleri.com/etkinlik/1402/gonullu-saglik-calismalari,Gönüllü Sağlık Çalışmaları
https://kampusetkinlikleri.com/etkinlik/1392/otopark.com-soylesisi,OTOPARK.COM SÖYLEŞİSİ
https://kampusetkinlikleri.com/etkinlik/1394/ayakustu-kariyer-19-dogus-facebook-kolektif-house,"Ayaküstü Kariyer'19 | Doğuş, Facebook, Kolektif House"
https://kampusetkinlikleri.com/etkinlik/1410/genc-akademi-temsilcilik-basvurusu,Genç AKADEMİ Temsilcilik Başvurusu
https://kampusetkinlikleri.com/etkinlik/1515/geleneksel-tekstil-muhendisligi-zirvesi,Geleneksel Tekstil Mühendisliği Zirvesi
https://kampusetkinlikleri.com/etkinlik/1513/geleneksel-muteks-tanisma-kahvaltisi,Geleneksel MÜTEKS Tanışma Kahvaltısı
https://kampusetkinlikleri.com/etkinlik/1387/girisimci-liderler-toplulugu-tanisma-cayi,Girişimci Liderler Topluluğu Tanışma Çayı
https://kampusetkinlikleri.com/etkinlik/1390/ayakustu-kariyer-iyzico,Ayaküstü Kariyer | Iyzico
https://kampusetkinlikleri.com/etkinlik/1386/girisimci-liderler-toplulugu-tanisma-toplantisi,Girişimci Liderler Topluluğu Tanışma Toplantısı
https://kampusetkinlikleri.com/etkinlik/1353/hucon,HÜCON
https://kampusetkinlikleri.com/etkinlik/1373/genclik-konseri,Gençlik Konseri
https://kampusetkinlikleri.com/etkinlik/1352/case-speech-entrepreneurship-vertex,Case Speech & Entrepreneurship Vertex
https://kampusetkinlikleri.com/etkinlik/1354/ankara-universitesi-bilisim-gunleri-bi-gun-ankara,Ankara Üniversitesi Bilişim Günleri Bi'Gün Ankara
